$ mtl, no adv

Epoch 172 imdb 0.09 0.97 0.8700 sem 0.25 0.96 0.7836 time 64.58
Epoch 173 imdb 0.09 0.97 0.9100 sem 0.26 0.96 0.7898 time 64.58
Epoch 174 imdb 0.09 0.97 0.9700 sem 0.25 0.96 0.7873 time 64.98
Epoch 175 imdb 0.09 0.97 0.9300 sem 0.25 0.96 0.7884 time 64.94
Epoch 176 imdb 0.09 0.97 0.9400 sem 0.25 0.96 0.7847 time 64.94
Epoch 177 imdb 0.09 0.97 0.9200 sem 0.25 0.96 0.7891 time 64.88
Epoch 178 imdb 0.09 0.97 0.8800 sem 0.24 0.96 0.7865 time 64.88
Epoch 179 imdb 0.09 0.97 0.9600 sem 0.25 0.96 0.7873 time 64.61
Epoch 180 imdb 0.09 0.97 0.9900 sem 0.25 0.96 0.7913 time 65.03
Epoch 181 imdb 0.09 0.97 0.9000 sem 0.25 0.96 0.7898 time 64.63
Epoch 182 imdb 0.09 0.97 0.9300 sem 0.25 0.96 0.7873 time 64.58
Epoch 183 imdb 0.09 0.97 0.9300 sem 0.25 0.96 0.7840 time 64.65
Epoch 184 imdb 0.09 0.97 0.8900 sem 0.24 0.96 0.7858 time 64.96
Epoch 185 imdb 0.09 0.97 0.8800 sem 0.24 0.96 0.7821 time 64.90
Epoch 186 imdb 0.09 0.97 0.9300 sem 0.24 0.97 0.7851 time 64.85
Epoch 187 imdb 0.09 0.97 0.9000 sem 0.24 0.96 0.7876 time 64.80
Epoch 188 imdb 0.09 0.97 0.8800 sem 0.24 0.96 0.7876 time 64.72
Epoch 189 imdb 0.09 0.97 0.9400 sem 0.24 0.96 0.7939 time 65.01
Epoch 190 imdb 0.09 0.97 0.8900 sem 0.24 0.96 0.7917 time 65.13
Epoch 191 imdb 0.09 0.97 0.8900 sem 0.24 0.96 0.7939 time 64.91
Epoch 192 imdb 0.09 0.97 0.9400 sem 0.24 0.96 0.7895 time 65.10
Epoch 193 imdb 0.09 0.97 0.9200 sem 0.23 0.97 0.7909 time 64.62
Epoch 194 imdb 0.09 0.97 0.9500 sem 0.24 0.97 0.7928 time 65.00
Epoch 195 imdb 0.09 0.97 0.9500 sem 0.23 0.97 0.7957 time 65.19
Epoch 196 imdb 0.09 0.97 0.8800 sem 0.24 0.96 0.7891 time 66.07
Epoch 197 imdb 0.08 0.97 0.9200 sem 0.22 0.97 0.7887 time 64.75
Epoch 198 imdb 0.09 0.97 0.9300 sem 0.23 0.97 0.7898 time 65.26
Epoch 199 imdb 0.09 0.97 0.9400 sem 0.23 0.96 0.7884 time 64.10
Done training, best_step: 64680, best_acc: 0.7957
duration: 3.61 hours



!!!WARNING!!! The proposed file contains 1 label(s) of type 'Entity-Destination(e2,e1)', which is NOT present in the key file.

<<< (2*9+1)-WAY EVALUATION (USING DIRECTIONALITY)>>>:

Confusion matrix:
        C-E1 C-E2 C-W1 C-W2 C-C1 C-C2 E-D1 E-O1 E-O2 I-A1 I-A2 M-C1 M-C2 M-T1 M-T2 P-P1 P-P2  _O_ *ED2 <-- classified as
      +-----------------------------------------------------------------------------------------------+ -SUM- skip ACTUAL
 C-E1 | 126    0    0    0    0    0    0    0    1    0    0    0    0    1    0    0    0    5    0 |  133    0  133
 C-E2 |   2  178    0    0    0    0    0    5    0    0    0    0    0    0    1    4    0   12    0 |  202    0  202
 C-W1 |   0    0  137    8    3    0    2    0    1    1    0    0    0    0    0    2    0   24    0 |  178    0  178
 C-W2 |   0    0    5  112    0    1    0    0    0    0    2    0    6    2    0    0    1   18    0 |  147    0  147
 C-C1 |   0    0    4    0  139    3    7    1    0    0    0    0    0    0    0    0    0   21    0 |  175    0  175
 C-C2 |   1    0    1    0    0   30    0    0    0    0    0    0    0    0    0    0    2    2    1 |   37    0   37
 E-D1 |   0    0    0    4    9    0  270    3    0    0    2    1    0    1    0    0    1   31    0 |  322    0  322
 E-O1 |   0    7    0    0    0    0    1  190    0    0    0    2    0    0    1    6    1   27    0 |  235    0  235
 E-O2 |   0    0    0    0    0    2    0    0   40    0    0    0    0    0    0    0    0    3    0 |   45    0   45
 I-A1 |   0    0    2    0    0    0    0    0    0   14    0    0    0    0    0    1    0    4    0 |   21    0   21
 I-A2 |   0    0    0    8    0    0    1    1    2    0  107    1    0    0    0    0    9   21    0 |  150    0  150
 M-C1 |   0    0    1    0    0    0    0    0    0    0    0   22    0    0    0    0    0    4    0 |   27    0   27
 M-C2 |   0    0    3    5    0    1    0    0    0    0    0    0  191    2    0    0    0   33    0 |  235    0  235
 M-T1 |   2    0    2    4    0    0    1    1    0    0    2    0    0  197    3    1    1   36    0 |  250    0  250
 M-T2 |   0    0    0    1    0    0    0    0    0    0    0    1    0    0   40    0    1    7    0 |   50    0   50
 P-P1 |   0    4    0    0    0    0    0    2    0    3    1    0    0    1    0   89    0   13    0 |  113    0  113
 P-P2 |   1    0    1    2    0    0    0    0    3    0    6    0    2    0    1    2   99   12    0 |  129    0  129
  _O_ |   2    5    6    6    2    2    9    8    0    4   14    5    2    6    5    3    8  181    0 |  268    0  268
